part10;2.41851806641;0.566197812012;15.713028169;14.0111502347;11.9571596244;2.42077464789
part18;1.48010253906;0.63226507333;15.832889835;13.7040979244;4.65673230442;3.56572645024
part2;1.75476074219;0.56749254652;42.0904522613;1.76884422111;0.0402010050251;0.0402010050251
part15;2.95829772949;0.568652612282;12.2917169766;10.758270949;8.58488287853;6.96691620382
part24;0.867207845052;0.838095238095;17.2743574417;0.657501494322;0.0597728631201;0.0597728631201
part7;0.553131103516;0.986394557823;4.54054054054;0.108108108108;0.108108108108;0.108108108108
part5;0.0737508138021;1.17171717172;0;0;0;0
part33;0.757853190104;0.994576554026;0.733496332518;0.733496332518;0.651996740016;0.244498777506
part30;0.560124715169;0.9750968456;6.92549842602;0.209863588667;0.104931794334;0.104931794334
part4;1.6975402832;0.679216484355;13.3866133866;12.037962038;7.59240759241;0.1998001998
part14;0.778834025065;0.942307692308;3.98839738941;3.48078317621;2.82813633067;0.362581580856
part27;2.30725606283;0.700241196334;12.7065527066;8.54700854701;5.41310541311;2.18423551757
part32;0.11952718099;1.11572700297;0.529100529101;0;0;0
part17;1.39490763346;0.667782681479;29.052258636;2.95246530853;1.77147918512;0.324771183939
part26;15.8729553223;0.996547250773;0.735788599233;0.0514260848926;0.0356026741564;0.0316468214724
part20;0.347137451172;1.01017576318;3.1523642732;0.525394045534;0.350262697023;0.175131348511
part16;0.423431396484;1.04634721131;0.445765230312;0.297176820208;0.148588410104;0.148588410104
part31;1.02106730143;0.81254743233;19.1854759568;0.392541707556;0.147203140334;0.0981354268891
part29;0.765482584635;0.964357228674;2.27617602428;1.89681335357;1.44157814871;0.834597875569
part13;1.32942199707;0.801456496742;11.7279411765;9.92647058824;0.183823529412;0.110294117647
part11;1.19590759277;0.736059479554;27.995478523;0.452147701583;0.188394875659;0.150715900528
part9;0.47492980957;0.884547069272;13.6208853575;0.227014755959;0.11350737798;0.11350737798
part25;4.05311584473;0.573936529372;24.1725978648;10.7206405694;5.07117437722;1.96619217082
part22;1.39490763346;0.626230911945;37.0827489481;0.364656381487;0.308555399719;0.224403927069
part12;0.471750895182;0.942820838628;8.61650485437;0.606796116505;0.121359223301;0.121359223301
part1;0.131607055664;1.035;7.86026200873;1.74672489083;0;0
part19;0.276565551758;1.05199516324;1.11856823266;0.447427293065;0.223713646532;0.223713646532
part0;0.0438690185547;1.23214285714;0;0;0;0
part21;1.03251139323;0.820409194241;12.9110251451;7.5918762089;0.145067698259;0.0967117988395
part6;0.0438690185547;1.23214285714;0;0;0;0
part28;4.34811909993;0.580437088903;12.2662865767;11.5955395322;8.58556216987;7.49559822252
part8;0.963846842448;0.820346320346;17.2717842324;3.94190871369;0.103734439834;0.051867219917
part23;0.450770060221;1.00424929178;2.44565217391;0.679347826087;0.54347826087;0
part3;2.87628173828;0.599880660346;33.7899543379;3.97912589693;2.87018917156;0.0521852576647
